Product URL,Product Name,Product Price,Rating,Number of ratings,Number of reviews,Description,ASIN,Product Description,Manufacturer
https://www.amazon.in/Clownfish-Trident-Laptop-Briefcase-Messenger/dp/B079HZJTK2/ref=sr_1_190?crid=2M096C61O4MLT&keywords=bags&qid=1679388798&sprefix=ba%2Caps%2C283&sr=8-190,The Clownfish Trident Series Laptop Briefcase 15.6 inch Laptop Bag Messenger Bag (Dark Brown),"₹2,149",4.4 out of 5 stars,236,85," ➧ PREMIUM MATERIAL: This stylish executive laptop messenger bag is made of high-quality water-resistant Vegan Leather. For the inner lining, we use soft feel premium quality polyester fabric.   ➧ CONVENIENT DESIGN: This sleek bag is provided with spaced compartments to store laptop size up to 15.6 inches, files, folders, diary, laptop charger and other essentials. It also has an easily accessible outer compartment with an organizer to hold your mobile, visiting cards, pen, earphones, etc. Dimensions are (L) 41 x (W) 8.5 x (H) 31 cm. Perfect for MacBook Air, Chromebook, iPad, tablet, MacBook Pro, etc.   ➧ REINFORCEMENT MATERIAL: Quality of any bag is not only contributed by a classic material but also by the use of high-quality metal fittings and reinforcement materials to provide maximum safety to your belongings. We use high-quality metal zippers and slider in all our products. It also comes with an adjustable shoulder strap with a soft cushioned pad to ease your fatigue on the go.   ➧ CONVENIENCE: It is a practical business messenger bag for men and women, perfect for carrying a laptop, notebook, file and essential accessories while working or travel. A very popular bag among professional and office executives.   ➧ ONE YEAR WARRANTY: We all know Leatherette products can be used for many years if handled carefully. The Clownfish offers a one year warranty on the product against any manufacturing defect. You just need to keep your invoice safe and write to us.  ",B079HZJTK2,,The Clownfish
https://www.amazon.in/Trunkit-Resistance-Trekking-Compartment-Rucksack/dp/B09NRVW114/ref=sr_1_191?crid=2M096C61O4MLT&keywords=bags&qid=1679388798&sprefix=ba%2Caps%2C283&sr=8-191,Trunkit High Water Resistance Trekking Hiking Travel Bag With Shoe Compartment Rucksack,₹559,4.1 out of 5 stars,62,11," * ROOMY ENOUGH : TRUNKIT bags is ultra lightweight comes with one main compartment having the capacity of approx 60 Ltr, big enough to carry 17 inch laptop, books, clothes, camping gear; with front pocket, top zipper pocket and two side net pouch pockets along with two adjustable compression straps above in order to adjust the width of the bag as per your requirement. Makes it a perfect Day Backpack<br><br>   * SHOE COMPARTMENT : This bag having a SEPARATE SHOE COMPARTMENT attached in the front just below the upper front pocket which is quiet big to put a pair of shoes very comfortably without having second thinking about your these types of belongings.<br><br>   * ADJUSTABLE BELTS : This Backpack comes with tactical military style 8 adjustable straps which all helps you be very comfortable while travelling. Padded waist belt along having sufficient length, width of 8 cm with attached adjustable buckle which is comfortable enough to fit on your waist for better balance while travelling.<br><br>   * MULTIPURPOSE RUCKSACK : Good to go for hiking, trekking, overnight trip, camping or biking. Men & women can use this Heavy Duty Hiking Backpack for Travelling, hunting, camping, trekking. This rucksack comes with outer and inner polyester fabric which is water resistant.<br><br>   Age Range Description: Adult; Style Name: Asian; Strap Type: Shoulder Strap<br>  ",B09NRVW114,SHOE COMPARTMENT : This bag having a SEPARATE SHOE COMPARTMENT attached in the front just below the upper front pocket which is quiet big to put a pair of shoes very comfortably without having second thinking about your these types of belongings.,
https://www.amazon.in/Gear-Compact-Business-Backpack-BUSCOMPACT052/dp/B08D76WDTV/ref=sr_1_192?crid=2M096C61O4MLT&keywords=bags&qid=1679388798&sprefix=ba%2Caps%2C283&sr=8-192,Gear Compact Business 18L Water Resistant Laptop Bag/Backpack/Office Bag For Men/Women - Indiaink,₹684,4.2 out of 5 stars,"1,084",129," Outer Material: Our saree are of cotton and synthetic both, Color: India Ink   Water resistant. With Rain Cover : No ; color my vary due to photographic effect and lighting   Capacity: 17 liters; Weight: 400 grams; Dimensions: 45 cms x 30 cms x 13 cms (LxWxH)   Number of compartments: 2   Laptop Compatibility: Yes, Laptop Size: 15.4Strap Type: Yes   Shoulder straps padded with pp foam/ eva sheet. Anti slip fabric / breathable spongy mesh on shoulder stpars  ",B08D76WDTV,All Gear bag are manufactured from our self owned factories with specially trained manpower to ensure consistency in quality amd refined craftsmanship.,Gear
https://www.amazon.in/Urban-Tribe-Laptop-Backpack-Havana/dp/B01LXNNFDF/ref=sr_1_193?crid=2M096C61O4MLT&keywords=bags&qid=1679388892&sprefix=ba%2Caps%2C283&sr=8-193,"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",₹900,3.9 out of 5 stars,708,254," Laptop Compatibility: Yes, Laptop size: 15.6 inches   Outer Material: Polyester, Color: Black   Water Resistance: Water resistant   Dimensions: 33 cms x 17.5 cms x 47 cms (LxWxH)   Warranty type: Manufacturer; 12 months warranty against manufacturing defects  ",B01LXNNFDF,,Backpack International Pvt Ltd
https://www.amazon.in/Killer-Backpack-Compartments-Polyester-Waterproof/dp/B07CDD6YS2/ref=sr_1_194?crid=2M096C61O4MLT&keywords=bags&qid=1679388892&sprefix=ba%2Caps%2C283&sr=8-194,KILLER Louis 38L Large Laptop Backpack With 3 Compartments Polyester Trendy Waterproof Travel Backpack,"₹1,664",4.4 out of 5 stars,"11,117","3,072"," Care Instructions: Hand Wash Only   3 Large Compartments, 1 Easy access front Pocket with organizer section & 2 mesh side pocket<br>   Outer Fabric: Durable PU coated Polyester Fabric, inner abric: Strong PU coated polyester fabtic, Hip Strap : No<br>   Well cushioned Laptop compartment for upto 15.6 inch Laptop and spacious enough to carry for two days cloths<br>   Weight: 800gm; Dimensions: 13.00x18.75x9.50 inches (WxHxD)<br>   Strap Type: Adjustable; Pattern Name: Solid; Closure Type: Zipper; Warranty Description: 1 Year Warranty Against Manufacturing Defects.; Pocket Description: Utility Pocket; Style Name: Casual; Compartment Description: Up To 15 Inches; Water Resistance Level: Waterproof; Age Range Description: Adult<br>  ",B07CDD6YS2,"Stylish and Durable Spacious Laptop Backpack for Travel Killer LOUIS 15.6 inch laptop backpack is made of High grade water resistance PU coated polyester material that gives it strength and makes it durable for long-term use. It features 3 large well padded zippered compartments and One large easy access front pocket. Well padded laptop section fits upto 15.6 inch laptop, middle compartment is big enough to hold your office or weekend trip cloths or daily use belongings, front compartment with organizer section is to keep all official documents and small electronic gadgets, you can use it to store the charger, mouse, pen drive, notepad, pen and other essentials it also has one front zippered pockets for easy access items,. Killer LOUIS backpack features two mesh side pockets, where you can keep your water bottle or any other item for an quick access. Waterproof large Laptop Backpack Bag. Killer LOUIS laptop backpack is perfect laptop bag for you, its cushioned laptop pocket keep your laptop securely tight and protected while you are on the move. This laptop bag pack suits your style & is very comfortable to carry, its ergonomics and makes you forget the load you are carrying, well-padded shoulder straps ease the carrying Outer Fabric: Durable PU coated Linen Polyester Fabric. Compartments & Pockets: 3 main compartment, One front Pocket, Two side mesh pockets. Compatible laptop Size: Upto 15.6 inches. Weight: 800gm; Dimensions: 13.00x18.75x9.50 inches (WxHxD).",Ambrosia Bags
https://www.amazon.in/Skybags-Network-Unisex-Blue-Laptop/dp/B0B4DTMVXY/ref=sr_1_195?crid=2M096C61O4MLT&keywords=bags&qid=1679388892&sprefix=ba%2Caps%2C283&sr=8-195,Skybags Network Pro 26L Unisex Blue Laptop Bags,"₹2,999",4.1 out of 5 stars,55,7," Laptop Compatible, Rain Cover, Cushioned Shoulder strap & Fabric Bottle Holder on the side  ",B0B4DTMVXY,"Ideal for a working professional travelling to work by bus, train, cab etc. Laptop compatibility & professional looking backpack. Professional & Stylish 2 Main Compartments 1 Front Pocket , Multi level organiser Laptop Compatible, Rain Cover, Cushioned Shoulder strap & Fabric Bottle Holder on the side","VIP Industries Limited, DGP House, 88C, Old Prabhadevi Road, Prabhadevi, Mumbai 400025. India"
https://www.amazon.in/F-Gear-Fortune-Backpack-Navy-Blue/dp/B07B7K7212/ref=sr_1_196?crid=2M096C61O4MLT&keywords=bags&qid=1679388892&sprefix=ba%2Caps%2C283&sr=8-196,"F Gear Fortune Navy Blue, Red 27 Liters Laptop Backpack (2700)",₹747,4.1 out of 5 stars,491,95," Either Trekking bag or Backpack, Dual loops for holding ice axes   Large zippered main compartment with laptop sleeve up to 16 inches   Adjustable straps fit perfectly over the shoulders   Size-(LxHxW) Cm-(27x49x21) Cm   It comes with the F Gear promise of quality. Note: There might be minor color variation between actual product and image shown on screen due to lighting on the photography  ",B07B7K7212,"Well if you are looking for a backpack which is sleek, fashionable and can also be used as a trekking bag your search ends here. fortune from f gear can be used either as an everyday backpack or a small sized trekking bag. it has one huge compartment with a laptop sleeve. this can be used for books, clothes or any bulky items. apart from this there is one more compartment and two big pockets with organizer. it has two bottle holders, two finger loops and chest straps for comfort wearing. dual loops for holding ice axes present. padded shoulder straps and padded back add to it. side compressor straps maintain the sleek look of a fully filled bag. you definitely will love using this bag. comes with the f gear promise of quality.",Uber Fashion Merchandise Pvt. Ltd.
https://www.amazon.in/COSMUS-Polyester-Navy-Laptop-Backpack/dp/B01FVQLLU0/ref=sr_1_197?crid=2M096C61O4MLT&keywords=bags&qid=1679388892&sprefix=ba%2Caps%2C283&sr=8-197,COSMUS Darwin Navy Blue Laptop Backpack for (15.6 inch),"₹1,231",4.3 out of 5 stars,"9,899","3,520"," 2 Large compartments, 2 easy access front pocket with organizer section and 2 mesh side pocket<br>; Outer fabric: durable PU coated water resistance polyester fabric<br>; Well cushioned laptop compartment for upto 15.6 inch laptop<br><br>   Lining Description: Polyurethane; Pocket Description: Utility Pocket; Closure Type: Zipper Snap; Age Range Description: Adult<br><br>   Age Range Description: Adult; Closure Type: Zipper Snap; Lining Description: Polyurethane; Pocket Description: Utility Pocket<br>   Warranty Description: 1 Year Warranty Against Manufacturing Defects.<br>  ",,,
https://www.amazon.in/POLESTAR-backpack-Backpack-College-Students/dp/B08X2KR6T9/ref=sr_1_198?crid=2M096C61O4MLT&keywords=bags&qid=1679388892&sprefix=ba%2Caps%2C283&sr=8-198,"POLESTAR Enzo 15.6 inch 35 LTR Casual Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Backpack , Water Resistant and Light Weight, 1 year Warranty",₹619,4.2 out of 5 stars,"3,770",490," PADDED LAPTOP COMPARTMENT WITH MAXED OUT STORAGE : Generous 32 Ltrs backpack with Dimension of 32 Cm x 22 Cm x 45 Cm, 2 full size compartments, 1 front zipper & 2 side pockets, Fits upto 15.6 inches Laptop with elasticated strap lock at just 590 grams.   CRAFTED WITH PRECISION : Made with strong, water resistant Polyester fabric for a lightweight and durable finish. Our polestar Enzo backpack is a blend of style and utility. A classic design with opulent detailing and aesthetic silhouette adds to your style and keeps your belongings safe.   COMFORTABLE CARRY : This strong and impervious backpack is a fabulous choice for daily use. Guaranteed for strength and durability, it has padded breathable mesh back and adjustable straps. The interiors have added foam padding to protected electronics. Ergo-Grip Backstraps that distribute weight evenly over your shoulders and back, while the integrated top grab handle lets you effortlessly move through any environment.   BENEFITS: 3 main compartments provide optimal organisation, with premium zippers keeping your valuables protected, two side water bottle pockets help keep your goods dry and body hydrated along with 2 tiffin pockets and a rain cover.   VERSATILITY : This made in india versatile backpack comes with 12 months warranty, and is perfect for everyone, men, women, students, boys & girls, can be used as school, college, office or day travelling backpacks. All in one ENZO BACKPACK by Polestar.  ",B08X2KR6T9,"This “MAKE IN INDIA” Product features 35 litres capacity ,3 large zippered compartments, 2 front vertical highlighted zip pocket at front, 2 water bottle /umbrella pockets, Top padded Handle for comfort. The RAIN COVER is placed in SIDE MESH POCKET with Velcro closure .POLESTAR “ENZO” backpack with RAIN COVER is Spacious and durable for school /college and travel. Easily accommodate 15.6 inch laptop. ENZO is made of high grade water resistant polyester material that gives it strength and durable for long-term use. Is carries 12 months warranty.",POLESTAR
https://www.amazon.in/Mount-Rucksack-Hiking-Trekking-Backpack/dp/B07B4DYD37/ref=sr_1_199?crid=2M096C61O4MLT&keywords=bags&qid=1679388892&sprefix=ba%2Caps%2C283&sr=8-199,"Mount Track ninja 40 Liters rucksack, hiking & trekking backpack",₹594,4.0 out of 5 stars,215,63," Compact, Lightweight, Ideal for daily/sporty/Multi-purpose Use; Perfect Size for Cabin Luggage<br> <br>   Water resistant, 2 Zipper Pockets, High quality, durable nylon<br> <br>   Sack Closure for Main Compartment<br>; 2 Year Warranty, High Durability and Weather Resistant<br> <br>   Closure Type: Drawstring; Special Features: Chest Strap; Pocket Description: Utility Pocket; Warranty Description: Warranty Against Any Defects Due To Faulty Workmanship Or Material For A Period Of 2 Years From The; Strap Type: Adjustable; Age Range Description: Adult<br> <br>   Warranty Description: Warranty Against Any Defects Due To Faulty Workmanship Or Material For A Period Of 2 Years From The Date Of Purchase <br>  ",B07B4DYD37,"A sporty versatile Rucksack from MOUNT TRACK, made of Nylon. It has a top opening compartment & for quick & easy access to essentials while the mesh padding on the back panel will feel comfortable, even on a hot day. This backpack can be carried in 2 ways as it has an additional front handle to hold it in case you’re unable to carry it on your back.",MOUNT TRACK
